gene,cosine_Stim8hr,pearson_8,n_downstream_8,cosine_Stim48hr,pearson_48,n_downstream_48,cosine_mean,cosine_min,n_downstream_max,rank,n_downstream_Stim8hr,n_downstream_Stim48hr,nd_min,anchor
VEZF1,0.08751971504996285,0.08733649500555835,41,0.033745711892494465,0.03359995499106163,28,0.06063271347122866,0.033745711892494465,41,316,41.0,28.0,28.0,STAT6
TFAM,0.04489905901186283,0.045320020647165477,817,0.07634360679309284,0.0771586796639407,2960,0.06062133290247783,0.04489905901186283,2960,317,817.0,2960.0,817.0,STAT6
POC1B,0.056316864538380224,0.05744867422285434,28,0.06402982593004287,0.0654810723332509,28,0.06017334523421155,0.056316864538380224,28,318,28.0,28.0,28.0,STAT6
IMPDH2,-0.005946825252598228,-0.0055710419138303895,526,0.12621799255704527,0.12941059860618617,1054,0.060135583652223525,-0.005946825252598228,1054,319,526.0,1054.0,526.0,STAT6
ISCA1,0.0601250453788746,0.05985139957163789,23,0.05846308873933903,0.05831472719018145,22,0.059294067059106816,0.05846308873933903,23,320,23.0,22.0,22.0,STAT6
PELO,0.1486360596937783,0.1501915612400462,42,-0.030301097332780694,-0.029861458918892272,274,0.059167481180498804,-0.030301097332780694,274,321,42.0,274.0,42.0,STAT6
RBM27,0.07987149985357007,0.07987625127548197,725,0.03811363722347302,0.039199084737065376,169,0.05899256853852154,0.03811363722347302,725,322,725.0,169.0,169.0,STAT6
EIF4H,0.24049495580202024,0.24615339162612201,224,-0.12313042358858321,-0.12322716848368104,24,0.05868226610671851,-0.12313042358858321,224,323,224.0,24.0,24.0,STAT6
HMBS,0.08841939482155448,0.0908411485682108,1046,0.028325041231755797,0.028817376712584438,723,0.05837221802665514,0.028325041231755797,1046,324,1046.0,723.0,723.0,STAT6
HAPSTR1,-0.02604751836402955,-0.02643779752796094,432,0.1422522479720894,0.14284461862117995,1152,0.05810236480402993,-0.02604751836402955,1152,325,432.0,1152.0,432.0,STAT6
COASY,0.12041248400588621,0.12264558969392655,622,-0.004386179133339219,-0.0035320421056039097,302,0.058013152436273495,-0.004386179133339219,622,326,622.0,302.0,302.0,STAT6
RRAGC,-0.007623553480494424,-0.006905226943700455,87,0.12317862741109722,0.12469386259513619,1318,0.0577775369653014,-0.007623553480494424,1318,327,87.0,1318.0,87.0,STAT6
SMG7,-0.053388023603288176,-0.05354374936902002,1764,0.16798743348869952,0.17439931098175238,904,0.05729970494270567,-0.053388023603288176,1764,328,1764.0,904.0,904.0,STAT6
CENPE,0.06384262060794381,0.06384028998050273,71,0.05033943763605923,0.051090281731696885,70,0.05709102912200152,0.05033943763605923,71,329,71.0,70.0,70.0,STAT6
ATRX,0.0685326782305112,0.0707205181042396,830,0.04472526768359837,0.04731401568341836,346,0.05662897295705478,0.04472526768359837,830,330,830.0,346.0,346.0,STAT6
SNAP23,0.07819710934332337,0.07818068516399564,35,0.03489297331021035,0.03629617753684525,187,0.05654504132676686,0.03489297331021035,187,331,35.0,187.0,35.0,STAT6
NELFCD,0.12389701664364695,0.12526460596529626,1024,-0.011626495014320096,-0.01174166218515585,78,0.056135260814663426,-0.011626495014320096,1024,332,1024.0,78.0,78.0,STAT6
UBXN6,0.01922692418829464,0.01884992787274307,20,0.09247580269195092,0.0927341645559474,161,0.05585136344012278,0.01922692418829464,161,333,20.0,161.0,20.0,STAT6
NDRG1,0.18619920841727264,0.1878409815313576,165,-0.07483608497951355,-0.07461761065377073,24,0.055681561718879544,-0.07483608497951355,165,334,165.0,24.0,24.0,STAT6
LETM2,0.09662419047812122,0.09834007727662211,46,0.014738123148358375,0.01550478376765983,385,0.0556811568132398,0.014738123148358375,385,335,46.0,385.0,46.0,STAT6
EMC4,0.11482330268471172,0.11515280266226048,38,-0.005764564544912584,-0.00522439902530926,595,0.054529369069899566,-0.005764564544912584,595,336,38.0,595.0,38.0,STAT6
IBA57,-0.10317573641752592,-0.10311428589223336,139,0.21200287840777018,0.21275132798311805,918,0.05441357099512213,-0.10317573641752592,918,337,139.0,918.0,139.0,STAT6
FOXN2,0.22029769027242602,0.22267517408920628,300,-0.11363953348456567,-0.11424159343689323,202,0.053329078393930175,-0.11363953348456567,300,338,300.0,202.0,202.0,STAT6
ZC3H14,-0.08950754662765771,-0.09151109062064913,25,0.19571520101432602,0.19573617666229493,66,0.053103827193334154,-0.08950754662765771,66,339,25.0,66.0,25.0,STAT6
BCLAF1,0.01698245010446349,0.01803572052176238,106,0.08895957197556949,0.09202274446792723,114,0.05297101104001649,0.01698245010446349,114,340,106.0,114.0,106.0,STAT6
GSS,0.11546265157483145,0.11766622538665354,54,-0.010414315319067021,-0.009901920683790593,423,0.052524168127882215,-0.010414315319067021,423,341,54.0,423.0,54.0,STAT6
ELP6,0.12293898460714986,0.12314481109638231,55,-0.018805530178443837,-0.018510511306156302,37,0.052066727214353015,-0.018805530178443837,55,342,55.0,37.0,37.0,STAT6
TARS2,0.01657540673429786,0.016862129170212688,1823,0.0844257415173366,0.08545333019190725,776,0.05050057412581723,0.01657540673429786,1823,343,1823.0,776.0,776.0,STAT6
SIAH2,0.18580798311969043,0.18646141876519534,58,-0.08518925113059946,-0.08518389531059586,68,0.05030936599454549,-0.08518925113059946,68,344,58.0,68.0,58.0,STAT6
ECHS1,0.056059843396779656,0.05732767134876919,362,0.043865501396473945,0.04369652804361319,128,0.0499626723966268,0.043865501396473945,362,345,362.0,128.0,128.0,STAT6
PRKAR1A,0.17390635964459034,0.18289886805181507,1390,-0.07468007776467131,-0.07459000588773702,900,0.04961314093995951,-0.07468007776467131,1390,346,1390.0,900.0,900.0,STAT6
ZNF613,0.05454456921484857,0.057365767117044435,1620,0.043131160253384426,0.04592361765433197,675,0.0488378647341165,0.043131160253384426,1620,347,1620.0,675.0,675.0,STAT6
WAPL,0.1285570588919886,0.13244983891286938,875,-0.031364317249928046,-0.03135337177387068,105,0.04859637082103027,-0.031364317249928046,875,348,875.0,105.0,105.0,STAT6
THAP11,0.04317767346981373,0.04533438641335568,1297,0.05376953200395043,0.05410502168235181,441,0.04847360273688208,0.04317767346981373,1297,349,1297.0,441.0,441.0,STAT6
DDX6,0.17348708665951737,0.18009583519268746,985,-0.0773893416346985,-0.07770227611335938,1154,0.048048872512409434,-0.0773893416346985,1154,350,985.0,1154.0,985.0,STAT6
CAMK1,-0.029981162813665897,-0.02954473547862227,29,0.12474435120363067,0.12473101504707888,60,0.04738159419498239,-0.029981162813665897,60,351,29.0,60.0,29.0,STAT6
DHRS7,-0.06494527731023834,-0.06514035015937442,177,0.15929671986258478,0.16134424600985872,28,0.04717572127617322,-0.06494527731023834,177,352,177.0,28.0,28.0,STAT6
TSTD2,0.1251839716979358,0.1250595584499592,461,-0.03152420804260777,-0.031393001265136104,203,0.04682988182766401,-0.03152420804260777,461,353,461.0,203.0,203.0,STAT6
FAM98B,0.005469695974926669,0.005303056581051999,904,0.0881712124438855,0.09021725774648855,1427,0.04682045420940608,0.005469695974926669,1427,354,904.0,1427.0,904.0,STAT6
XIAP,-0.025469099341840638,-0.02526133051765172,64,0.11810642390437465,0.12031962597939433,74,0.046318662281267006,-0.025469099341840638,74,355,64.0,74.0,64.0,STAT6
FLAD1,-0.10518636749317524,-0.10548186994348538,267,0.19648851684908583,0.19738164968184502,402,0.045651074677955296,-0.10518636749317524,402,356,267.0,402.0,267.0,STAT6
GNG5,-0.015659255075923858,-0.015692310276522407,222,0.10640709018118635,0.1068799597836241,63,0.045373917552631246,-0.015659255075923858,222,357,222.0,63.0,63.0,STAT6
RELT,0.021456352078023627,0.02128129178392035,35,0.06871905117888905,0.0689595707088061,42,0.045087701628456336,0.021456352078023627,42,358,35.0,42.0,35.0,STAT6
BCL3,-0.030839418153618268,-0.031086363526413058,112,0.12059745524056406,0.1206080045112955,62,0.0448790185434729,-0.030839418153618268,112,359,112.0,62.0,62.0,STAT6
QNG1,0.07832741579137877,0.07971550216763115,95,0.01058379376640117,0.011319160333483869,51,0.04445560477888997,0.01058379376640117,95,360,95.0,51.0,51.0,STAT6
UVSSA,0.015663999169679,0.015685713181991252,23,0.07126536250261903,0.07125609267740304,50,0.04346468083614902,0.015663999169679,50,361,23.0,50.0,23.0,STAT6
POLDIP3,0.05657560354167004,0.05635355716154209,38,0.029917165095934194,0.02975252986211444,261,0.043246384318802115,0.029917165095934194,261,362,38.0,261.0,38.0,STAT6
TFDP1,0.021441389144955022,0.0220937916347976,439,0.06501326128522153,0.06536310388305644,121,0.04322732521508828,0.021441389144955022,439,363,439.0,121.0,121.0,STAT6
PPP1R15B,0.08851803220938434,0.08885564387195241,50,-0.0026142685243320907,-0.0025898820631274156,178,0.04295188184252612,-0.0026142685243320907,178,364,50.0,178.0,50.0,STAT6
EFHD2,-0.04320894554530012,-0.042867596414045056,40,0.1287328243814303,0.1286491267977227,62,0.04276193941806509,-0.04320894554530012,62,365,40.0,62.0,40.0,STAT6
ATP5F1A,-0.11686219186127812,-0.11691505335331032,96,0.20232621669250156,0.20231245491811267,1020,0.04273201241561172,-0.11686219186127812,1020,366,96.0,1020.0,96.0,STAT6
CPSF6,0.10261218656237908,0.10391199135141353,2486,-0.018412820806771896,-0.017808261653744713,1389,0.04209968287780359,-0.018412820806771896,2486,367,2486.0,1389.0,1389.0,STAT6
DCP2,0.09106482477801255,0.09556535751457176,931,-0.007423886163321153,-0.006385722030623474,689,0.041820469307345697,-0.007423886163321153,931,368,931.0,689.0,689.0,STAT6
COX7C,0.056511129566321094,0.057260184237874094,34,0.026254487951325005,0.026146171779251798,114,0.04138280875882305,0.026254487951325005,114,369,34.0,114.0,34.0,STAT6
ARPC2,0.12356188392532269,0.12704184669215843,1038,-0.04095034588696863,-0.040792190184944316,855,0.04130576901917703,-0.04095034588696863,1038,370,1038.0,855.0,855.0,STAT6
EARS2,0.003670167593308465,0.0037051599400820313,276,0.07888353292288149,0.07940770512826766,407,0.04127685025809497,0.003670167593308465,407,371,276.0,407.0,276.0,STAT6
PDSS2,0.013411603058075832,0.01399735323445089,2226,0.06838013549872109,0.0692943318515568,1431,0.04089586927839846,0.013411603058075832,2226,372,2226.0,1431.0,1431.0,STAT6
FNBP4,0.042565221632731666,0.04547515942591952,883,0.03909182719426224,0.03905315831323567,538,0.04082852441349695,0.03909182719426224,883,373,883.0,538.0,538.0,STAT6
RFT1,0.009693259232610798,0.009968089413989748,427,0.06950724415003105,0.06940817289632112,28,0.03960025169132093,0.009693259232610798,427,374,427.0,28.0,28.0,STAT6
SRSF6,0.17458880473475358,0.1747256879088758,52,-0.09589102718023952,-0.095986167189066,98,0.03934888877725703,-0.09589102718023952,98,375,52.0,98.0,52.0,STAT6
NSD1,0.07842213671666567,0.07857614713918823,1993,-0.00019987605627901737,-0.0007051119861298833,2174,0.03911113033019333,-0.00019987605627901737,2174,376,1993.0,2174.0,1993.0,STAT6
UNC45A,0.03866144495333606,0.03882651610600456,114,0.03798833929770286,0.039479281307369274,219,0.038324892125519455,0.03798833929770286,219,377,114.0,219.0,114.0,STAT6
PARS2,0.015870006405360258,0.01568697689665343,650,0.060556779726572335,0.061087644113655706,547,0.0382133930659663,0.015870006405360258,650,378,650.0,547.0,547.0,STAT6
DPH6,-0.030793663228146296,-0.0314933647852268,156,0.1069949729846951,0.10689271791994881,717,0.0381006548782744,-0.030793663228146296,717,379,156.0,717.0,156.0,STAT6
ARNT,0.06504471249211194,0.06502329384649488,2642,0.010824427559709077,0.010464903868756405,2946,0.03793457002591051,0.010824427559709077,2946,380,2642.0,2946.0,2642.0,STAT6
MFSD6,0.11043930516957609,0.11263485296995784,29,-0.03766194998012795,-0.03802682200439513,85,0.03638867759472407,-0.03766194998012795,85,381,29.0,85.0,29.0,STAT6
PPP1R12A,0.12738651032344248,0.12804724839451803,56,-0.05567814322301538,-0.05549463643278225,27,0.035854183550213546,-0.05567814322301538,56,382,56.0,27.0,27.0,STAT6
PPP6C,0.12051492158343055,0.12203677380747405,297,-0.049663498681945584,-0.04933132027369291,277,0.035425711450742484,-0.049663498681945584,297,383,297.0,277.0,277.0,STAT6
RNF8,0.08633442436203027,0.08746359695274918,25,-0.01553121202256376,-0.015323311579188459,232,0.03540160616973326,-0.01553121202256376,232,384,25.0,232.0,25.0,STAT6
SETDB1,0.08097523897561086,0.0825863855113158,1308,-0.013076921059885987,-0.012447287055346626,1183,0.033949158957862435,-0.013076921059885987,1308,385,1308.0,1183.0,1183.0,STAT6
LMTK2,0.15061924276396693,0.15260133194915151,599,-0.0831988884449993,-0.08300191395908067,23,0.033710177159483816,-0.0831988884449993,599,386,599.0,23.0,23.0,STAT6
MIPEP,-0.03216046247098484,-0.03165150795252623,413,0.09936639046191832,0.09999648887728829,2143,0.033602963995466736,-0.03216046247098484,2143,387,413.0,2143.0,413.0,STAT6
PAIP1,0.09167863652289877,0.09241115041159229,61,-0.02506522553817672,-0.024656496319722183,54,0.033306705492361026,-0.02506522553817672,61,388,61.0,54.0,54.0,STAT6
DDX42,0.046116902360876975,0.047420389193201046,150,0.01922742708447146,0.019744601145807124,84,0.032672164722674216,0.01922742708447146,150,389,150.0,84.0,84.0,STAT6
PTCD2,-0.005834376476973259,-0.00574579747710028,42,0.070911540235055,0.07070170694650627,699,0.03253858187904087,-0.005834376476973259,699,390,42.0,699.0,42.0,STAT6
LRPPRC,-0.009281246155985029,-0.00889111244522312,770,0.07295605970307169,0.07349858840640235,1925,0.03183740677354333,-0.009281246155985029,1925,391,770.0,1925.0,770.0,STAT6
IST1,0.06852541047147667,0.0683504861345172,474,-0.005323186748762841,-0.0050173342906644465,176,0.03160111186135692,-0.005323186748762841,474,392,474.0,176.0,176.0,STAT6
SEL1L,0.048306953503096994,0.04895333122083366,936,0.01433283596277658,0.014705269043140078,278,0.03131989473293679,0.01433283596277658,936,393,936.0,278.0,278.0,STAT6
HIP1R,0.04806583952003016,0.04834024043433025,80,0.014522416327256751,0.015175797928504884,24,0.03129412792364345,0.014522416327256751,80,394,80.0,24.0,24.0,STAT6
ALG6,-0.005384552135724974,-0.0049377405314951104,259,0.0674602148313409,0.06937095885015958,332,0.031037831347807965,-0.005384552135724974,332,395,259.0,332.0,259.0,STAT6
JUNB,0.029622960356531294,0.029827706170489136,101,0.03193300887763317,0.03183731571279522,142,0.030777984617082234,0.029622960356531294,142,396,101.0,142.0,101.0,STAT6
FOSL2,0.044951655932272225,0.044975972725542275,50,0.016157488110938416,0.016388791572284775,197,0.03055457202160532,0.016157488110938416,197,397,50.0,197.0,50.0,STAT6
L2HGDH,-0.02169935161617461,-0.021068879284288473,112,0.08232754096923518,0.08447648896040023,117,0.030314094676530286,-0.02169935161617461,117,398,112.0,117.0,112.0,STAT6
GTF2A1,0.055051365323228914,0.055320877574497274,29,0.005535008148327099,0.005832028949716613,42,0.030293186735778008,0.005535008148327099,42,399,29.0,42.0,29.0,STAT6
COX19,0.053507382639278206,0.05377721644850004,309,0.006018531786454711,0.006144431277511598,483,0.02976295721286646,0.006018531786454711,483,400,309.0,483.0,309.0,STAT6
CD99L2,0.017865705578587982,0.01814688524332655,49,0.04163668908555077,0.041350052855533816,112,0.02975119733206938,0.017865705578587982,112,401,49.0,112.0,49.0,STAT6
BCOR,0.03909729431963586,0.039599549966933136,41,0.019842224223038808,0.020489626039940676,41,0.029469759271337333,0.019842224223038808,41,402,41.0,41.0,41.0,STAT6
DEK,0.09958475209025928,0.10014169714632222,45,-0.04069119741884085,-0.0406635317800986,81,0.029446777335709218,-0.04069119741884085,81,403,45.0,81.0,45.0,STAT6
VARS2,0.03452088133738275,0.03491496686116946,783,0.024190139770067273,0.024556700180080483,1146,0.02935551055372501,0.024190139770067273,1146,404,783.0,1146.0,783.0,STAT6
PEX6,0.15753425288085304,0.16268251662808061,641,-0.09905537497330204,-0.09890122807136534,79,0.029239438953775503,-0.09905537497330204,641,405,641.0,79.0,79.0,STAT6
CUL3,0.14432772521608525,0.1460956359071972,584,-0.0862664919300044,-0.08631842858572095,669,0.02903061664304043,-0.0862664919300044,669,406,584.0,669.0,584.0,STAT6
PTBP1,-0.03971996527966974,-0.03934259209254069,214,0.09707263438446291,0.09690575189285527,118,0.028676334552396585,-0.03971996527966974,214,407,214.0,118.0,118.0,STAT6
UBAC1,0.0903618104158306,0.09398844584179905,57,-0.03307515466562242,-0.03273265257138895,21,0.028643327875104093,-0.03307515466562242,57,408,57.0,21.0,21.0,STAT6
CNOT9,0.02586844432413332,0.02681826113430664,250,0.029545194999917253,0.030344342273364525,63,0.02770681966202529,0.02586844432413332,250,409,250.0,63.0,63.0,STAT6
LAT2,0.07207867179168201,0.07293030492072547,253,-0.016990568539013456,-0.017469606306700906,130,0.027544051626334276,-0.016990568539013456,253,410,253.0,130.0,130.0,STAT6
XBP1,0.00904740800744491,0.009216717840587182,237,0.04514733928996115,0.04534364442188071,491,0.02709737364870303,0.00904740800744491,491,411,237.0,491.0,237.0,STAT6
VHL,0.09678568165934874,0.09781380268655096,216,-0.04265559228307025,-0.04270463095731074,333,0.027065044688139247,-0.04265559228307025,333,412,216.0,333.0,216.0,STAT6
ZFAT,0.2707988855297795,0.2710676310264588,93,-0.21667819312582806,-0.21663744177326769,30,0.027060346201975713,-0.21667819312582806,93,413,93.0,30.0,30.0,STAT6
MEF2D,0.026687804070465167,0.026217469536080142,42,0.02447828635531305,0.023829646256520808,34,0.025583045212889108,0.02447828635531305,42,414,42.0,34.0,34.0,STAT6
NRBP1,0.2103345910203888,0.21083524532906972,627,-0.15979974509838105,-0.16126710846137082,750,0.02526742296100387,-0.15979974509838105,750,415,627.0,750.0,627.0,STAT6
UBE2N,0.14951923834802605,0.1500493001176758,325,-0.09960201640558349,-0.10029557758000426,87,0.024958610971221283,-0.09960201640558349,325,416,325.0,87.0,87.0,STAT6
FIGNL1,-0.03236629181993939,-0.03191543846103782,26,0.08187061615945469,0.08272024128599614,345,0.02475216216975765,-0.03236629181993939,345,417,26.0,345.0,26.0,STAT6
ARPC3,0.14318556062390797,0.1482169374399458,905,-0.09524746248851565,-0.09645453077407758,719,0.02396904906769616,-0.09524746248851565,905,418,905.0,719.0,719.0,STAT6
SLK,0.012902334305245029,0.013416314057062432,35,0.034445935611473744,0.03425988151497741,21,0.023674134958359384,0.012902334305245029,35,419,35.0,21.0,21.0,STAT6
ATXN2L,-0.01467434027728136,-0.01587853158718873,119,0.0619136738426106,0.061649210350250505,85,0.02361966678266462,-0.01467434027728136,119,420,119.0,85.0,85.0,STAT6
UBE2I,0.08834433889299542,0.09148206605535394,729,-0.04234793339214407,-0.04196032595466125,733,0.022998202750425675,-0.04234793339214407,733,421,729.0,733.0,729.0,STAT6
LUC7L3,0.11821500160175567,0.1201440106984741,120,-0.07287607303465121,-0.07286727273208758,58,0.02266946428355223,-0.07287607303465121,120,422,120.0,58.0,58.0,STAT6
WAC,0.012774428396159252,0.011637742116243714,2475,0.03180396547305251,0.03128199397697285,1668,0.022289196934605883,0.012774428396159252,2475,423,2475.0,1668.0,1668.0,STAT6
ADRM1,0.1074779009339477,0.10910349533199808,30,-0.0660072214989823,-0.06596537399204368,26,0.020735339717482697,-0.0660072214989823,30,424,30.0,26.0,26.0,STAT6
PPRC1,0.0691790440254304,0.07002681147185613,39,-0.028161923286068556,-0.027958039529648076,85,0.020508560369680923,-0.028161923286068556,85,425,39.0,85.0,39.0,STAT6
PCBP4,0.02030852997624435,0.020612955265617145,29,0.020669944826795482,0.02018673883608722,25,0.020489237401519915,0.02030852997624435,29,426,29.0,25.0,25.0,STAT6
GARS1,-0.04232072802909748,-0.04193060237941819,47,0.08255061420716212,0.08377121939085669,55,0.020114943089032316,-0.04232072802909748,55,427,47.0,55.0,47.0,STAT6
DOCK2,-0.013603186034829707,-0.012998280451746582,327,0.053206292351305084,0.053765753326281446,663,0.01980155315823769,-0.013603186034829707,663,428,327.0,663.0,327.0,STAT6
KDM1A,0.04504244827187809,0.04807221576902057,2300,-0.005445146827626415,-0.004117206970320268,2912,0.019798650722125836,-0.005445146827626415,2912,429,2300.0,2912.0,2300.0,STAT6
SLC25A22,0.011768689260725114,0.012267929319463798,193,0.02745439274896995,0.027492895313018614,66,0.019611541004847532,0.011768689260725114,193,430,193.0,66.0,66.0,STAT6
FLI1,-0.10103423955913084,-0.10105722484636953,282,0.13989713013084284,0.1402830948372035,64,0.019431445285856004,-0.10103423955913084,282,431,282.0,64.0,64.0,STAT6
ZNF274,0.1800889636501537,0.18082429878356204,151,-0.14156867742513457,-0.1423011787766904,143,0.019260143112509565,-0.14156867742513457,151,432,151.0,143.0,143.0,STAT6
VIM,0.04857236687348933,0.04899995416655809,37,-0.010495231443256519,-0.010962654584374726,29,0.019038567715116403,-0.010495231443256519,37,433,37.0,29.0,29.0,STAT6
FAF2,-0.04494613702922009,-0.044984187933514455,301,0.08247387993527497,0.08294319501587524,301,0.01876387145302744,-0.04494613702922009,301,434,301.0,301.0,301.0,STAT6
ZNF710,-0.09177142469050961,-0.09162484953404842,249,0.12870208484236384,0.1291251892449824,77,0.018465330075927114,-0.09177142469050961,249,435,249.0,77.0,77.0,STAT6
COPRS,-0.016787997795823458,-0.01645657076893975,181,0.05319206023512611,0.05436575069359007,460,0.018202031219651325,-0.016787997795823458,460,436,181.0,460.0,181.0,STAT6
TRRAP,0.09388099819809978,0.0988124473587416,1256,-0.05888001843385098,-0.059541934954496646,34,0.0175004898821244,-0.05888001843385098,1256,437,1256.0,34.0,34.0,STAT6
EDC4,0.06283858165579365,0.06414449513164627,23,-0.028437820401855895,-0.028049346495516693,28,0.017200380626968874,-0.028437820401855895,28,438,23.0,28.0,23.0,STAT6
ARID2,0.06687344639570011,0.06839910844004375,215,-0.03653257314157289,-0.03621339793777514,269,0.015170436627063612,-0.03653257314157289,269,439,215.0,269.0,215.0,STAT6
CDK2,-0.06574984897860604,-0.06553936532775552,57,0.09554004025739583,0.09593098836398331,346,0.014895095639394895,-0.06574984897860604,346,440,57.0,346.0,57.0,STAT6
RREB1,-0.07139977299830501,-0.07145609473821059,76,0.10110952663047577,0.10111865215298761,34,0.014854876816085383,-0.07139977299830501,76,441,76.0,34.0,34.0,STAT6
APMAP,-0.07808101818565255,-0.07797779772768802,39,0.10647606034673773,0.10635154858202463,35,0.014197521080542591,-0.07808101818565255,39,442,39.0,35.0,35.0,STAT6
DIS3L,0.1403791599247711,0.14348296072704073,269,-0.11262314951140286,-0.11325013004917915,26,0.01387800520668412,-0.11262314951140286,269,443,269.0,26.0,26.0,STAT6
SRSF10,0.06465580644180004,0.06705585155891317,1146,-0.03725266840962199,-0.037052246320468156,823,0.013701569016089023,-0.03725266840962199,1146,444,1146.0,823.0,823.0,STAT6
TAF13,0.1381798030127581,0.14401314119497208,3341,-0.11161033667954204,-0.11148725551588894,2099,0.013284733166608026,-0.11161033667954204,3341,445,3341.0,2099.0,2099.0,STAT6
IRF1,-0.019227655925803076,-0.019022358859195287,181,0.04543568786999232,0.04544728827166542,57,0.01310401597209462,-0.019227655925803076,181,446,181.0,57.0,57.0,STAT6
ADNP,0.08970432438660093,0.08952182991240405,49,-0.06442029255048942,-0.06455015729799402,41,0.012642015918055756,-0.06442029255048942,49,447,49.0,41.0,41.0,STAT6
MBIP,0.052494396709876504,0.052343237386715286,85,-0.02723194254066863,-0.027082400147619038,307,0.012631227084603937,-0.02723194254066863,307,448,85.0,307.0,85.0,STAT6
PARP2,0.0374657571220949,0.03740288304340272,176,-0.012449684324199144,-0.012352938061001534,148,0.012508036398947878,-0.012449684324199144,176,449,176.0,148.0,148.0,STAT6
BTAF1,0.12046066935476357,0.12359736543574458,1492,-0.09606174489727741,-0.09661818733273778,1295,0.012199462228743081,-0.09606174489727741,1492,450,1492.0,1295.0,1295.0,STAT6
FUBP1,0.02134960732159362,0.02206242233576575,1192,0.002794183129485316,0.0030289218688266803,1252,0.012071895225539468,0.002794183129485316,1252,451,1192.0,1252.0,1192.0,STAT6
MTHFD1,0.0030884041102538728,0.003360315181211843,91,0.020498225605417534,0.022657167120461705,1187,0.011793314857835703,0.0030884041102538728,1187,452,91.0,1187.0,91.0,STAT6
ZWINT,0.025730367667675648,0.026698317303046788,133,-0.0023499188305841725,-0.0023999059210254147,34,0.011690224418545737,-0.0023499188305841725,133,453,133.0,34.0,34.0,STAT6
LSM14A,0.05602203046388848,0.05656728097638277,21,-0.03380215638125702,-0.03356554512696162,136,0.011109937041315729,-0.03380215638125702,136,454,21.0,136.0,21.0,STAT6
SOCS3,-0.046249930515943734,-0.046636491243154776,161,0.06746572172037586,0.067406558082716,34,0.010607895602216064,-0.046249930515943734,161,455,161.0,34.0,34.0,STAT6
TIMM10,0.1721571593225536,0.17662480004738154,1055,-0.1514534368498464,-0.15180987636359738,124,0.010351861236353593,-0.1514534368498464,1055,456,1055.0,124.0,124.0,STAT6
BRPF1,0.09954652519656615,0.10004749449672427,1787,-0.0793189996292372,-0.07922761579251071,801,0.010113762783664472,-0.0793189996292372,1787,457,1787.0,801.0,801.0,STAT6
RPRD2,0.04426817353859212,0.044885221269692674,1822,-0.024068691876783545,-0.023526444703338586,2754,0.01009974083090429,-0.024068691876783545,2754,458,1822.0,2754.0,1822.0,STAT6
INO80B,-0.08247320562510703,-0.08242848127176311,427,0.10251124296773803,0.10271361595849729,174,0.0100190186713155,-0.08247320562510703,427,459,427.0,174.0,174.0,STAT6
SPTLC2,0.20896872890861873,0.21672288312879626,220,-0.19229013881102444,-0.19371303198708373,231,0.008339295048797143,-0.19229013881102444,231,460,220.0,231.0,220.0,STAT6
TIMM8B,0.04079006962861423,0.04117133249095823,370,-0.024223585370406787,-0.023900643021598927,499,0.00828324212910372,-0.024223585370406787,499,461,370.0,499.0,370.0,STAT6
PHF10,0.0012936487636722516,0.0019333371303673443,132,0.014419401217457668,0.014909631757762047,49,0.00785652499056496,0.0012936487636722516,132,462,132.0,49.0,49.0,STAT6
EXOC1,-0.043689596445597466,-0.0441572682750028,29,0.0583361863908796,0.05816050293502228,75,0.007323294972641066,-0.043689596445597466,75,463,29.0,75.0,29.0,STAT6
TRMT61A,0.08643199497013405,0.08717717187236358,240,-0.07199998676960714,-0.07178558939083851,49,0.007216004100263455,-0.07199998676960714,240,464,240.0,49.0,49.0,STAT6
RC3H1,-0.004724139323966878,-0.004080760450204224,168,0.01642144307425373,0.01600509949383048,340,0.0058486518751434255,-0.004724139323966878,340,465,168.0,340.0,168.0,STAT6
ANP32B,0.1617557560696858,0.1669008253953504,273,-0.15006773122195363,-0.15088773836277622,30,0.005844012423866091,-0.15006773122195363,273,466,273.0,30.0,30.0,STAT6
CTDSPL2,-0.012254190037654326,-0.013788118271166949,477,0.023425708339149805,0.022777155023096088,736,0.00558575915074774,-0.012254190037654326,736,467,477.0,736.0,477.0,STAT6
HDAC7,-0.0458890272761089,-0.045875426355041625,56,0.0563399214020221,0.05779681035894591,134,0.005225447062956599,-0.0458890272761089,134,468,56.0,134.0,56.0,STAT6
OCIAD2,0.023406460764766022,0.025171093425497046,90,-0.013115614078147344,-0.01316606558588347,102,0.005145423343309339,-0.013115614078147344,102,469,90.0,102.0,90.0,STAT6
PNPT1,-0.04067435631923817,-0.04056550995169595,1237,0.050144878457084784,0.051310067751543884,1068,0.004735261068923306,-0.04067435631923817,1237,470,1237.0,1068.0,1068.0,STAT6
WDR24,0.01636647649512605,0.017253154492832327,128,-0.007046794420912467,-0.006324778499235225,40,0.004659841037106791,-0.007046794420912467,128,471,128.0,40.0,40.0,STAT6
SETD1B,-0.04847187935750064,-0.04947219122926279,218,0.056557199245511745,0.056309543450663586,84,0.004042659944005551,-0.04847187935750064,218,472,218.0,84.0,84.0,STAT6
CUL4B,-0.06614642328319136,-0.06605125362515482,98,0.07381588053712641,0.07434092371560987,21,0.003834728626967529,-0.06614642328319136,98,473,98.0,21.0,21.0,STAT6
