gene,cosine_Stim8hr,pearson_8,n_downstream_8,cosine_Stim48hr,pearson_48,n_downstream_48,cosine_mean,cosine_min,n_downstream_max,rank,n_downstream_Stim8hr,n_downstream_Stim48hr,nd_min,anchor
INTS15,0.008120759896020827,0.028741505515534428,295,0.15419181395418263,0.16288967108321117,269,0.08115628692510173,0.008120759896020827,295,319,295.0,269.0,269.0,GATA3
REST,0.06813274882151801,0.0863046789168607,186,0.09367907371041173,0.09430555653987732,48,0.08090591126596487,0.06813274882151801,186,320,186.0,48.0,48.0,GATA3
RELA,0.08645632692337492,0.06934664092650551,105,0.07523727035153226,0.0753254548590714,37,0.08084679863745359,0.07523727035153226,105,321,105.0,37.0,37.0,GATA3
SPTSSA,0.07131428228662143,0.08233093777159557,102,0.09005831092307574,0.10369474397726064,249,0.08068629660484858,0.07131428228662143,249,322,102.0,249.0,102.0,GATA3
XIAP,0.06817116129256975,0.07052601657294467,64,0.09245751037466274,0.10426735743241336,74,0.08031433583361625,0.06817116129256975,74,323,64.0,74.0,64.0,GATA3
PGK1,0.09546165843322482,0.11300137634717417,491,0.06425324213917744,0.08262428155832051,249,0.07985745028620113,0.06425324213917744,491,324,491.0,249.0,249.0,GATA3
AIP,0.06973809010225712,0.08492442970853864,302,0.08875697924379226,0.09939685560026063,248,0.0792475346730247,0.06973809010225712,302,325,302.0,248.0,248.0,GATA3
TIMM10,0.006188949081300046,0.03234287534706228,1055,0.15161303726721598,0.1485101191932358,124,0.07890099317425801,0.006188949081300046,1055,326,1055.0,124.0,124.0,GATA3
ARNT,0.03455260772112043,0.03391785533043464,2642,0.12157185024782864,0.1176076672480509,2946,0.07806222898447454,0.03455260772112043,2946,327,2642.0,2946.0,2642.0,GATA3
RHOF,0.0058617594370540295,0.01785400621231466,393,0.14932084276097396,0.1436181043941272,289,0.07759130109901399,0.0058617594370540295,393,328,393.0,289.0,289.0,GATA3
ZC3H3,0.08619781485410481,0.09387149105975363,230,0.06315366285366901,0.07569085225690307,139,0.07467573885388691,0.06315366285366901,230,329,230.0,139.0,139.0,GATA3
AKAP17A,0.0709953103363367,0.06250960368785152,70,0.07810577752588023,0.07700143547870564,85,0.07455054393110847,0.0709953103363367,85,330,70.0,85.0,70.0,GATA3
ERGIC3,0.06925196987474416,0.07578124835331482,155,0.0798031087207474,0.08303168920773084,74,0.07452753929774578,0.06925196987474416,155,331,155.0,74.0,74.0,GATA3
CNBP,0.06940958486735173,0.07276277956417365,261,0.07875749341861643,0.07318263085140059,251,0.07408353914298407,0.06940958486735173,261,332,261.0,251.0,251.0,GATA3
PRDM15,0.11217067680402511,0.10618654581815745,60,0.035984434467977916,0.03145510391875082,40,0.07407755563600152,0.035984434467977916,60,333,60.0,40.0,40.0,GATA3
SIN3B,0.07876688085490675,0.06313957193699353,1577,0.06920367358675789,0.06741191651791405,1613,0.07398527722083231,0.06920367358675789,1613,334,1577.0,1613.0,1577.0,GATA3
ANP32B,0.05002957281180305,0.06940820492396405,273,0.09758372023040872,0.11482392962911865,30,0.07380664652110588,0.05002957281180305,273,335,273.0,30.0,30.0,GATA3
ITGB2,0.08443665918001175,0.08176581744252952,122,0.06287019829820654,0.06788380517517592,68,0.07365342873910916,0.06287019829820654,122,336,122.0,68.0,68.0,GATA3
HSP90AB1,0.06832105742233523,0.05710226340451405,29,0.07874393704130628,0.06445383236382816,27,0.07353249723182076,0.06832105742233523,29,337,29.0,27.0,27.0,GATA3
FDX1,0.0911785613348944,0.11117318550484823,78,0.05446622443031677,0.07095440258484148,156,0.07282239288260559,0.05446622443031677,156,338,78.0,156.0,78.0,GATA3
TSTD2,0.07816709905775636,0.06658601542110519,461,0.06673213427128542,0.06770214453143594,203,0.07244961666452089,0.06673213427128542,461,339,461.0,203.0,203.0,GATA3
ATP2A2,-0.012522749600403662,0.028978887512154397,3259,0.15685872269187273,0.17497889832782143,1565,0.07216798654573453,-0.012522749600403662,3259,340,3259.0,1565.0,1565.0,GATA3
L2HGDH,0.09674008032958271,0.1094105565936561,112,0.04726406642331044,0.07277515741865843,117,0.07200207337644658,0.04726406642331044,117,341,112.0,117.0,112.0,GATA3
MED1,0.08074090346007964,0.07894534563340325,818,0.0631437912246665,0.06734323970109526,231,0.07194234734237306,0.0631437912246665,818,342,818.0,231.0,231.0,GATA3
STIP1,0.036158020559783004,0.04709382556801688,1007,0.10720271347351021,0.1095023134890892,1445,0.07168036701664661,0.036158020559783004,1445,343,1007.0,1445.0,1007.0,GATA3
STK11,0.03212367415782452,0.06193642282783768,1170,0.10983007931546962,0.12422742884166146,404,0.07097687673664707,0.03212367415782452,1170,344,1170.0,404.0,404.0,GATA3
DAZAP1,0.05547173250893679,0.04693435817810767,22,0.08543664664383235,0.09039624681355983,28,0.07045418957638458,0.05547173250893679,28,345,22.0,28.0,22.0,GATA3
CNOT4,0.09156225811561014,0.0749233446668551,504,0.0483982185221328,0.03348576548363058,957,0.06998023831887147,0.0483982185221328,957,346,504.0,957.0,504.0,GATA3
URM1,0.06494978516489675,0.0546566514110858,437,0.07409512391242569,0.07065740046026767,52,0.06952245453866121,0.06494978516489675,437,347,437.0,52.0,52.0,GATA3
APPBP2,-0.00639576303721784,-0.0009803929436954884,23,0.1448514894979522,0.14227657920979606,23,0.06922786323036718,-0.00639576303721784,23,348,23.0,23.0,23.0,GATA3
INTS10,0.03593406386475539,0.05786670674857191,1453,0.10229805340830984,0.12331743071442282,2075,0.06911605863653261,0.03593406386475539,2075,349,1453.0,2075.0,1453.0,GATA3
IST1,0.024797604337743806,0.02715993089550773,474,0.11267971939969021,0.12062400607040812,176,0.06873866186871701,0.024797604337743806,474,350,474.0,176.0,176.0,GATA3
CLDND1,0.053106104877279625,0.04976018389091619,25,0.08280876741253042,0.0819349336788055,55,0.06795743614490501,0.053106104877279625,55,351,25.0,55.0,25.0,GATA3
BCLAF1,0.07424191154188874,0.08352385742456049,106,0.06089761530805351,0.08094871152106602,114,0.06756976342497112,0.06089761530805351,114,352,106.0,114.0,106.0,GATA3
MTPAP,0.02284800870315224,0.0295647932543294,37,0.11130146969466882,0.1360476872630608,783,0.06707473919891054,0.02284800870315224,783,353,37.0,783.0,37.0,GATA3
XRN1,0.07374553517325336,0.09249887357921555,447,0.059770610079174516,0.07737123146028337,99,0.06675807262621394,0.059770610079174516,447,354,447.0,99.0,99.0,GATA3
TRIM28,0.045014432197637615,0.03983760320345375,32,0.0871348756955244,0.0805928602073225,33,0.066074653946581,0.045014432197637615,33,355,32.0,33.0,32.0,GATA3
SRA1,0.031298269823885116,0.03353082456407205,32,0.10016053447693292,0.09248837301297462,86,0.06572940215040901,0.031298269823885116,86,356,32.0,86.0,32.0,GATA3
STRAP,0.04060833235499054,0.051167723131477987,1215,0.09018875152676409,0.10267917080807115,849,0.06539854194087731,0.04060833235499054,1215,357,1215.0,849.0,849.0,GATA3
ISCA1,0.045928081337313124,0.03696801145826651,23,0.08376200267143658,0.08472338617826893,22,0.06484504200437485,0.045928081337313124,23,358,23.0,22.0,22.0,GATA3
ALKBH2,0.02854388530805126,0.029869522173948348,106,0.10003454567077476,0.10217193632901289,96,0.064289215489413,0.02854388530805126,106,359,106.0,96.0,96.0,GATA3
WDR24,0.06042557120879653,0.0768925204439469,128,0.06665937959976724,0.0797732125604124,40,0.06354247540428189,0.06042557120879653,128,360,128.0,40.0,40.0,GATA3
RIDA,0.14210500192327796,0.14989439641889588,372,-0.015020808821485317,0.0076821881617919145,553,0.06354209655089632,-0.015020808821485317,553,361,372.0,553.0,372.0,GATA3
STX16,-0.023976120470004036,-0.0001545097839183723,1144,0.14871426542934713,0.17286506568895388,521,0.06236907247967154,-0.023976120470004036,1144,362,1144.0,521.0,521.0,GATA3
SNUPN,0.0963973732422066,0.09722197769233466,64,0.02669609017158351,0.046279459087529944,130,0.06154673170689505,0.02669609017158351,130,363,64.0,130.0,64.0,GATA3
PPRC1,0.06667915249494469,0.0767636176135396,39,0.05546426156803075,0.06397731224149705,85,0.06107170703148772,0.05546426156803075,85,364,39.0,85.0,39.0,GATA3
SMS,0.11330903101437838,0.10100941555367574,52,0.008793618374794252,0.024567030031560237,31,0.061051324694586316,0.008793618374794252,52,365,52.0,31.0,31.0,GATA3
PCGF6,0.09432700919790932,0.09567198751177432,53,0.027547525938103026,0.027209624424790534,52,0.06093726756800617,0.027547525938103026,53,366,53.0,52.0,52.0,GATA3
CRLS1,0.08136414891558719,0.08804575248638556,49,0.04030546465942032,0.04860784481687512,834,0.060834806787503755,0.04030546465942032,834,367,49.0,834.0,49.0,GATA3
WDR82,0.022747993167449694,0.03199289421012348,1791,0.09804277235520097,0.10023655007025725,1562,0.060395382761325334,0.022747993167449694,1791,368,1791.0,1562.0,1562.0,GATA3
PHF10,0.05428504898225295,0.062198040443355945,132,0.06637300234599239,0.07569026428348152,49,0.06032902566412267,0.05428504898225295,132,369,132.0,49.0,49.0,GATA3
TRAF3,0.024045090843277307,0.0494796987627181,1625,0.09574235323396184,0.1046256917255992,606,0.059893722038619576,0.024045090843277307,1625,370,1625.0,606.0,606.0,GATA3
KDM6A,-0.002675952326447129,-0.011873077178332614,61,0.12150307871288651,0.10854665687538201,47,0.05941356319321969,-0.002675952326447129,61,371,61.0,47.0,47.0,GATA3
INO80C,0.06472185008468427,0.06620864360143547,495,0.053977671946813695,0.04824749470626489,456,0.059349761015748986,0.053977671946813695,495,372,495.0,456.0,456.0,GATA3
DHRS7,0.1326696601930776,0.12966029210025456,177,-0.014181748021780382,-0.006052026893583446,28,0.059243956085648614,-0.014181748021780382,177,373,177.0,28.0,28.0,GATA3
RBM27,0.06971219784492448,0.07334276069389875,725,0.046973845517544674,0.061928476514440944,169,0.05834302168123458,0.046973845517544674,725,374,725.0,169.0,169.0,GATA3
CD247,-0.03262239724005911,0.004988781854022352,4329,0.14809403460366094,0.16810181132907798,827,0.057735818681800916,-0.03262239724005911,4329,375,4329.0,827.0,827.0,GATA3
GDAP1,0.007880222668985044,0.01848278678264414,24,0.10741930480440208,0.10896241603473007,56,0.05764976373669356,0.007880222668985044,56,376,24.0,56.0,24.0,GATA3
RC3H1,0.07029158108082767,0.08596381107071698,168,0.04388530053303561,0.035915323511241645,340,0.05708844080693164,0.04388530053303561,340,377,168.0,340.0,168.0,GATA3
SEC63,0.055718692569238996,0.050535520672967016,305,0.05702829922008019,0.06252055320955408,646,0.05637349589465959,0.055718692569238996,646,378,305.0,646.0,305.0,GATA3
MTMR3,-0.05797471397280392,-0.023399021098934724,1099,0.17057625327262266,0.181465636711081,22,0.05630076964990937,-0.05797471397280392,1099,379,1099.0,22.0,22.0,GATA3
RBM5,0.09528549507431616,0.08617699406744093,167,0.014723841945895674,0.008190076670670763,306,0.055004668510105915,0.014723841945895674,306,380,167.0,306.0,167.0,GATA3
ATXN2L,0.1294218606004855,0.1103341172346157,119,-0.019488675212783253,-0.028637457934492943,85,0.054966592693851124,-0.019488675212783253,119,381,119.0,85.0,85.0,GATA3
ADNP,0.02327484177145689,0.017962949449532254,49,0.0852158496326885,0.08629356992463279,41,0.05424534570207269,0.02327484177145689,49,382,49.0,41.0,41.0,GATA3
GTF3C5,0.0401350167424115,0.0470181300575688,238,0.06672171438755926,0.055336659184899745,173,0.05342836556498538,0.0401350167424115,238,383,238.0,173.0,173.0,GATA3
WDR44,0.09972357204250522,0.09296570073351035,84,0.007043889609131938,0.013591504866647596,25,0.05338373082581858,0.007043889609131938,84,384,84.0,25.0,25.0,GATA3
SINHCAF,0.050474032374051576,0.06843330280697957,1210,0.05595234745648445,0.06801405785680435,410,0.05321318991526801,0.050474032374051576,1210,385,1210.0,410.0,410.0,GATA3
DTWD1,0.048529271399315545,0.04678346935710735,37,0.05579078484866319,0.058305630062489074,172,0.05216002812398937,0.048529271399315545,172,386,37.0,172.0,37.0,GATA3
SKIC8,0.09006458559000081,0.08051450059670727,1534,0.011443132816484165,0.0002936058863907326,2399,0.05075385920324249,0.011443132816484165,2399,387,1534.0,2399.0,1534.0,GATA3
RHEB,-0.05021589737142547,-0.01945815031704643,859,0.15151850320574578,0.1532333240241202,80,0.050651302917160156,-0.05021589737142547,859,388,859.0,80.0,80.0,GATA3
MDM4,0.039207801810388396,0.03636888585130306,38,0.06201287501286354,0.05456074261463127,60,0.05061033841162597,0.039207801810388396,60,389,38.0,60.0,38.0,GATA3
SETD1B,0.10834550599433818,0.09813255781809545,218,-0.007213244693616016,-0.01909121943360589,84,0.05056613065036108,-0.007213244693616016,218,390,218.0,84.0,84.0,GATA3
XPR1,0.021979263385032338,0.03097645848391565,813,0.07894638296012588,0.0807289953946751,94,0.05046282317257911,0.021979263385032338,813,391,813.0,94.0,94.0,GATA3
ERCC6L,0.028678067477710286,0.04237045317437122,75,0.07194270938660167,0.08609454772653123,96,0.05031038843215598,0.028678067477710286,96,392,75.0,96.0,75.0,GATA3
TMEM185A,0.04972841940618408,0.04765498269876524,33,0.04959602696574013,0.059438082815894855,27,0.049662223185962105,0.04959602696574013,33,393,33.0,27.0,27.0,GATA3
TASP1,0.02244936062976854,0.026277963814614565,34,0.07675757700357305,0.07608511696007007,67,0.0496034688166708,0.02244936062976854,67,394,34.0,67.0,34.0,GATA3
DNAJC24,0.07270364585514608,0.07209296477060402,441,0.02634352596171045,0.016785312985790887,463,0.049523585908428265,0.02634352596171045,463,395,441.0,463.0,441.0,GATA3
TNRC6A,0.0729848700619363,0.08026940583878382,44,0.025310140968789762,0.04064257889987713,1546,0.04914750551536303,0.025310140968789762,1546,396,44.0,1546.0,44.0,GATA3
SCAP,0.06613674742157716,0.05773895031993567,34,0.03181276038569968,0.033168490613238996,233,0.048974753903638424,0.03181276038569968,233,397,34.0,233.0,34.0,GATA3
PAXIP1,0.035666898962022825,0.030781384194574334,991,0.062232065911584276,0.06371606446313129,1240,0.048949482436803554,0.035666898962022825,1240,398,991.0,1240.0,991.0,GATA3
L3MBTL3,0.07271187974209879,0.07466671267372478,34,0.024707605334716838,0.036462591760922966,46,0.04870974253840782,0.024707605334716838,46,399,34.0,46.0,34.0,GATA3
ZBTB14,0.01114794565596188,0.006677409612572849,85,0.08500123829631974,0.0882045599020282,210,0.04807459197614081,0.01114794565596188,210,400,85.0,210.0,85.0,GATA3
SEPTIN7,0.07022024623875991,0.07004323343785245,55,0.024883664056160038,0.02090284661366838,26,0.047551955147459975,0.024883664056160038,55,401,55.0,26.0,26.0,GATA3
SETDB1,0.03172151008858225,0.03873428145810131,1308,0.06296484287663522,0.07978350929144447,1183,0.04734317648260873,0.03172151008858225,1308,402,1308.0,1183.0,1183.0,GATA3
TAF13,0.0002516066537192454,0.02598018815872526,3341,0.093886328246254,0.11049112502476241,2099,0.04706896744998662,0.0002516066537192454,3341,403,3341.0,2099.0,2099.0,GATA3
RTRAF,0.03636696145640445,0.05166037627210667,2286,0.057546145861223766,0.08345117354722044,580,0.04695655365881411,0.03636696145640445,2286,404,2286.0,580.0,580.0,GATA3
SSR2,0.06267584201521378,0.060106317272532246,49,0.030558466957431894,0.032676888747269664,71,0.04661715448632284,0.030558466957431894,71,405,49.0,71.0,49.0,GATA3
C9orf78,0.11546319581969443,0.12174072072606333,119,-0.022470606284275062,-0.009541388751444885,151,0.04649629476770968,-0.022470606284275062,151,406,119.0,151.0,119.0,GATA3
PCGF3,0.0033230865347414137,0.013751995310915166,26,0.08926535845545835,0.09656991694917305,50,0.04629422249509989,0.0033230865347414137,50,407,26.0,50.0,26.0,GATA3
PGS1,-0.02728667831907973,-0.0136560496700812,151,0.11730622229442442,0.11759331194643552,120,0.045009771987672344,-0.02728667831907973,151,408,151.0,120.0,120.0,GATA3
RAD51B,0.0799352172242291,0.08615701902510917,36,0.009311976247421841,0.020850110311716043,172,0.04462359673582547,0.009311976247421841,172,409,36.0,172.0,36.0,GATA3
EIF4G2,-0.0812165117218692,-0.06506093951057382,2529,0.1702007837754908,0.18171517514946814,1829,0.044492136026810805,-0.0812165117218692,2529,410,2529.0,1829.0,1829.0,GATA3
N6AMT1,-0.0077808664263744,0.007855575995138654,269,0.09664042143876869,0.09288937253503514,510,0.04442977750619714,-0.0077808664263744,510,411,269.0,510.0,269.0,GATA3
COPRS,0.02412470519925683,0.03211597098377022,181,0.0644840208958999,0.08698358663454414,460,0.044304363047578364,0.02412470519925683,460,412,181.0,460.0,181.0,GATA3
POLG2,0.04150485523685104,0.0578065326557054,49,0.04572019402430076,0.062052646215490725,615,0.0436125246305759,0.04150485523685104,615,413,49.0,615.0,49.0,GATA3
ZFAT,-0.029727800081868795,-0.035908286552583435,93,0.11638578602250158,0.11609349717924729,30,0.04332899297031639,-0.029727800081868795,93,414,93.0,30.0,30.0,GATA3
HSDL2,-0.03687042546593828,-0.012724645087641082,246,0.12261211129611314,0.1327008660649544,154,0.04287084291508743,-0.03687042546593828,246,415,246.0,154.0,154.0,GATA3
PALS1,0.05348945651058698,0.05170610244742764,21,0.03201527956671046,0.025402400790075396,40,0.04275236803864872,0.03201527956671046,40,416,21.0,40.0,21.0,GATA3
CUL4B,0.051437889750595045,0.047409390016356,98,0.0338669824745664,0.036726964952565055,21,0.042652436112580724,0.0338669824745664,98,417,98.0,21.0,21.0,GATA3
SNRPB2,0.07509283020135528,0.053253370937016264,153,0.010123050672139278,0.013455315650966042,47,0.04260794043674728,0.010123050672139278,153,418,153.0,47.0,47.0,GATA3
EMC2,-0.004192953994024129,0.002287181461855319,250,0.08871178218708842,0.09337205548423384,465,0.042259414096532145,-0.004192953994024129,465,419,250.0,465.0,250.0,GATA3
XBP1,0.018040331906134285,0.01273226723266143,237,0.06566032298951247,0.058645017256842506,491,0.041850327447823375,0.018040331906134285,491,420,237.0,491.0,237.0,GATA3
CMTR1,0.037858003350208586,0.038727958655408255,194,0.044805053250624734,0.05494652243585035,23,0.041331528300416656,0.037858003350208586,194,421,194.0,23.0,23.0,GATA3
MBD2,-0.08863427801837276,-0.05654655722269846,926,0.16735678691031874,0.16806470637040838,186,0.03936125444597299,-0.08863427801837276,926,422,926.0,186.0,186.0,GATA3
PAN3,0.06332347651992803,0.047353864017733706,184,0.015371565346362004,0.001423127376034387,349,0.03934752093314502,0.015371565346362004,349,423,184.0,349.0,184.0,GATA3
SUGT1,0.01953454598437383,0.04289558343311626,67,0.05852548713228662,0.07253571273608463,389,0.03903001655833022,0.01953454598437383,389,424,67.0,389.0,67.0,GATA3
PTPA,0.05240484759166848,0.06182555305493789,291,0.025600705421550116,0.030768222644431093,1104,0.0390027765066093,0.025600705421550116,1104,425,291.0,1104.0,291.0,GATA3
USP10,0.1341748557326702,0.143447490093866,118,-0.05736047744206756,-0.055217925111746675,73,0.03840718914530132,-0.05736047744206756,118,426,118.0,73.0,73.0,GATA3
CD28,0.04033142912620276,0.055164291043709936,1505,0.03538581756098236,0.047080732527260825,1797,0.03785862334359256,0.03538581756098236,1797,427,1505.0,1797.0,1505.0,GATA3
ARPC3,-0.028823405085936536,-0.0033073258702905214,905,0.10431960510900412,0.13130183000851411,719,0.037748100011533794,-0.028823405085936536,905,428,905.0,719.0,719.0,GATA3
TMEM79,0.002556608879456919,0.017335899389629022,629,0.07261082150569127,0.0695161331501358,57,0.0375837151925741,0.002556608879456919,629,429,629.0,57.0,57.0,GATA3
NCOA6,-0.017576449444220002,-0.016572207773488716,27,0.09151910829604462,0.07954006335684254,23,0.03697132942591231,-0.017576449444220002,27,430,27.0,23.0,23.0,GATA3
SRSF11,0.09669599845387994,0.10676818963480107,78,-0.02383668361948124,-0.012298739559862597,87,0.03642965741719935,-0.02383668361948124,87,431,78.0,87.0,78.0,GATA3
CSK,0.015060905582711403,0.011495635148093392,325,0.056318654153755456,0.05092455752209638,48,0.03568977986823343,0.015060905582711403,325,432,325.0,48.0,48.0,GATA3
ACTR2,0.006724910485451472,0.02321065175392604,582,0.0639852766144702,0.08807961395023568,1048,0.03535509354996084,0.006724910485451472,1048,433,582.0,1048.0,582.0,GATA3
ZC3H14,0.06372720463730237,0.04836932973815208,25,0.006786032805603596,-0.006331247937139664,66,0.035256618721452984,0.006786032805603596,66,434,25.0,66.0,25.0,GATA3
IMMP2L,-0.02475988479642022,-0.026859215118021727,154,0.09441158467467095,0.08433353869990769,196,0.03482584993912537,-0.02475988479642022,196,435,154.0,196.0,154.0,GATA3
GNS,0.11102423296611164,0.11544332157553215,20,-0.042711812272205364,-0.029251909527180018,35,0.03415621034695314,-0.042711812272205364,35,436,20.0,35.0,20.0,GATA3
HMGXB3,-0.003416924797069511,0.006475109505123205,87,0.06941160094897851,0.05889305296148875,82,0.0329973380759545,-0.003416924797069511,87,437,87.0,82.0,82.0,GATA3
CUL3,-0.047090437106465544,-0.029844982553473696,584,0.11276093321384921,0.11685524912291531,669,0.03283524805369183,-0.047090437106465544,669,438,584.0,669.0,584.0,GATA3
MTERF2,0.03663813818013436,0.04206241596410691,20,0.028046150194249837,0.03326962402936616,31,0.0323421441871921,0.028046150194249837,31,439,20.0,31.0,20.0,GATA3
SMARCD1,0.049237394947411285,0.059130875428457956,53,0.012851438898316378,0.012984546638614782,83,0.031044416922863832,0.012851438898316378,83,440,53.0,83.0,53.0,GATA3
TMEM30A,0.0011383102600449112,0.020346406215295633,790,0.06092420942259439,0.06549817532223888,43,0.03103125984131965,0.0011383102600449112,790,441,790.0,43.0,43.0,GATA3
UBC,0.07254745611169278,0.07458465466785484,372,-0.01156169198139189,-0.011011760082290673,48,0.030492882065150443,-0.01156169198139189,372,442,372.0,48.0,48.0,GATA3
ELP4,0.011768279186820026,0.022345797857100155,191,0.04697279428539452,0.06274708213532432,75,0.02937053673610727,0.011768279186820026,191,443,191.0,75.0,75.0,GATA3
PSMF1,0.032530388599536275,0.026898857650452614,426,0.026164481938323405,0.02205331545208418,125,0.029347435268929842,0.026164481938323405,426,444,426.0,125.0,125.0,GATA3
CASC3,-0.0019380084993180513,0.016366823824367115,1430,0.06021153853036782,0.06920826983085576,1027,0.029136765015524885,-0.0019380084993180513,1430,445,1430.0,1027.0,1027.0,GATA3
HDAC7,-0.005110603311554707,-0.0002652830734342602,56,0.06305516165844832,0.08014922332964405,134,0.02897227917344681,-0.005110603311554707,134,446,56.0,134.0,56.0,GATA3
DOLPP1,0.013221176993586381,0.03866393613972131,2717,0.04289972025568413,0.06937512497310015,1505,0.028060448624635255,0.013221176993586381,2717,447,2717.0,1505.0,1505.0,GATA3
CREBBP,-0.023525477958777092,-0.017658456724195738,2968,0.07940305284088113,0.08291350483081875,1956,0.02793878744105202,-0.023525477958777092,2968,448,2968.0,1956.0,1956.0,GATA3
TSC1,0.012875264474996352,0.028283769775185624,346,0.0425592303219101,0.04184818724810319,1198,0.027717247398453226,0.012875264474996352,1198,449,346.0,1198.0,346.0,GATA3
SMG9,0.03095789478298464,0.038175678834768786,940,0.022723820644636742,0.04078930488818589,1011,0.02684085771381069,0.022723820644636742,1011,450,940.0,1011.0,940.0,GATA3
ZNF613,-0.05114915015611219,-0.022901150564496632,1620,0.10481140866617937,0.14079833315112175,675,0.02683112925503359,-0.05114915015611219,1620,451,1620.0,675.0,675.0,GATA3
MOV10,-0.040449388180306765,-0.03635860410565708,740,0.09327053640464442,0.08620196604781856,1424,0.026410574112168825,-0.040449388180306765,1424,452,740.0,1424.0,740.0,GATA3
VAV1,-0.01957499909147511,0.015149869030418983,4897,0.07197624961636356,0.08640469062269636,3574,0.026200625262444224,-0.01957499909147511,4897,453,4897.0,3574.0,3574.0,GATA3
LETM2,-0.01317777054388246,0.008957193515856618,46,0.06532817244501918,0.08679255649118607,385,0.02607520095056836,-0.01317777054388246,385,454,46.0,385.0,46.0,GATA3
CENPE,0.012272744165175098,0.019059544482882995,71,0.03905657486560888,0.047153950734492356,70,0.02566465951539199,0.012272744165175098,71,455,71.0,70.0,70.0,GATA3
UBE2E1,0.041870742052300985,0.05082169726727264,26,0.009224956402655828,0.03631967424512767,155,0.02554784922747841,0.009224956402655828,155,456,26.0,155.0,26.0,GATA3
NDRG1,0.029274748324865388,0.04207172576429699,165,0.021624194393418464,0.03239688656867836,24,0.025449471359141926,0.021624194393418464,165,457,165.0,24.0,24.0,GATA3
SLC35B1,-0.018998377576017175,0.00022890395212152667,1541,0.06926105464899598,0.081184008483409,107,0.025131338536489405,-0.018998377576017175,1541,458,1541.0,107.0,107.0,GATA3
UBAC1,0.025175057215727072,0.04851180414166749,57,0.025074482146777523,0.0389718271153312,21,0.025124769681252296,0.025074482146777523,57,459,57.0,21.0,21.0,GATA3
PACS2,0.08018340165548928,0.08333719136195493,28,-0.030112076485133088,-0.021766095374603663,146,0.025035662585178094,-0.030112076485133088,146,460,28.0,146.0,28.0,GATA3
TBX21,0.056056328665907165,0.0438937875165752,307,-0.006664004191333294,-0.008152448957779584,402,0.024696162237286934,-0.006664004191333294,402,461,307.0,402.0,307.0,GATA3
PCNX3,-0.008085110505026354,0.0074428995274123805,65,0.05708216592917785,0.07359754275678171,97,0.024498527712075748,-0.008085110505026354,97,462,65.0,97.0,65.0,GATA3
DPH6,-0.007701081895074502,-0.022558635655068205,156,0.05610003891241608,0.051802873741308514,717,0.02419947850867079,-0.007701081895074502,717,463,156.0,717.0,156.0,GATA3
DHX36,-0.02445739750884537,-0.010986415881423038,1808,0.07213898798535692,0.09694421192247438,2298,0.023840795238255774,-0.02445739750884537,2298,464,1808.0,2298.0,1808.0,GATA3
MTHFD1L,0.03125678892239964,0.02550166562051883,30,0.01640474215626982,0.04281706225810359,715,0.023830765539334733,0.01640474215626982,715,465,30.0,715.0,30.0,GATA3
MFSD6,-0.03662286679598826,-0.019564076387406978,29,0.08396949751481915,0.08582278682093052,85,0.023673315359415446,-0.03662286679598826,85,466,29.0,85.0,29.0,GATA3
SRSF6,-0.008554952198372302,-0.01246004057596502,52,0.05570964643631754,0.06560695643138942,98,0.02357734711897262,-0.008554952198372302,98,467,52.0,98.0,52.0,GATA3
FLI1,0.0664146790162848,0.05744524301534903,282,-0.02121338499980792,-0.017480313906175278,64,0.02260064700823844,-0.02121338499980792,282,468,282.0,64.0,64.0,GATA3
PPP1R12A,-0.04704735410251481,-0.037934770947441035,56,0.09120570500464906,0.09402071847141286,27,0.022079175451067124,-0.04704735410251481,56,469,56.0,27.0,27.0,GATA3
NDUFS8,-0.01486780401030637,-0.003530128012647118,71,0.058587553255161934,0.06785269831005229,882,0.02185987462242778,-0.01486780401030637,882,470,71.0,882.0,71.0,GATA3
GSS,-0.053045404708082534,-0.04121431555770078,54,0.09508398210152398,0.1050751213479992,423,0.021019288696720723,-0.053045404708082534,423,471,54.0,423.0,54.0,GATA3
EI24,-0.028848749275712644,-0.019213538878843476,47,0.07066972143303787,0.07003999082401573,37,0.020910486078662617,-0.028848749275712644,47,472,47.0,37.0,37.0,GATA3
KDM1A,-0.028877216043295028,-0.0040427592533890154,2300,0.07003348814629579,0.0970526827399832,2912,0.020578136051500377,-0.028877216043295028,2912,473,2300.0,2912.0,2300.0,GATA3
UBR5,0.023227335974683922,0.04307413939288042,1705,0.01599340496980016,0.011146363239335341,1302,0.01961037047224204,0.01599340496980016,1705,474,1705.0,1302.0,1302.0,GATA3
FOXK1,-0.01673710447180983,0.0003533528745559436,818,0.05373688851921551,0.05676169852000573,139,0.01849989202370284,-0.01673710447180983,818,475,818.0,139.0,139.0,GATA3
GET3,0.01473774713434028,0.01139159890324003,183,0.021894180881111926,0.020278044821381007,44,0.0183159640077261,0.01473774713434028,183,476,183.0,44.0,44.0,GATA3
PELO,0.017423216338129325,0.02294399189188014,42,0.01824732215128342,0.030262084564626493,274,0.017835269244706374,0.017423216338129325,274,477,42.0,274.0,42.0,GATA3
RAC2,-0.049597435024286415,-0.018693530967306374,120,0.08525293399355854,0.09475461344685354,1094,0.017827749484636064,-0.049597435024286415,1094,478,120.0,1094.0,120.0,GATA3
